date,departments,daily_visits,daily_admissions,admission_rate,patient_days,daily_discharge,wait_time,daily_revenue,ctf_daily,daily_profit,ctp_daily,beds_in_use,total_beds,occupancy_rate,daily_readmission,readmission_rate,bed_turnover,employee_count,employee_resign,employee_turnover,equip_count,equip_use,staff_patient_ratio,refer_reason,doctor_id,day_of_week
2024-03-06,orthopedic,17,0,0.0,31,31,0,0,0,0,0,17,33,0.52,1,0.11,0.0,17,0,0.0,30,1.0,1:3,Rehabilitation,ORT14,Wednesday
2024-03-07,neurology,28,0,0.0,77,31,0,0,0,0,0,27,57,0.47,2,0.18,0.0,16,1,0.06,56,0.7,1:1,Imaging,NEU10,Thursday
2024-03-08,oncology,8,8,1.0,18,5,55,0,0,0,0,22,38,0.58,0,0.15,0.2,19,1,0.05,16,0.9,1:1,Rehabilitation,ONC13,Friday
2024-03-09,radiology,18,0,0.0,0,0,0,18542,0,18540,0,0,0,0.0,0,0.0,0.0,0,0,0.0,28,0.6,1:4,0,RAD20,Saturday
2024-03-10,pathology,31,0,0.0,0,0,0,16273,0,16262,0,0,0,0.0,0,0.0,0.0,0,0,0.0,23,0.6,1:2,0,PAT15,Sunday
2024-03-11,anesthesiology,17,0,0.0,0,0,0,16977,0,16961,0,0,0,0.0,0,0.0,0.0,0,0,0.0,49,0.7,1:3,0,ANE2,Monday
2024-03-12,icu,6,0,0.0,86,21,33,0,0,0,0,10,21,0.48,2,0.02,0.0,10,0,0.0,30,0.9,1:3,Cardiac Issues,ICU5,Tuesday
2024-03-13,psychiatry,45,14,0.31,95,6,45,0,0,0,0,33,53,0.62,0,0.12,0.3,18,0,0.0,20,0.9,1:1,Elective Procedure,PSY19,Wednesday
2024-03-14,physical_therapy,21,0,0.0,0,28,0,2042,0,2031,0,28,28,1.0,0,0.0,0.0,18,0,0.0,46,0.6,1:4,0,PHY18,Thursday
2024-03-15,resp_therapy,18,0,0.0,0,14,0,14753,0,14743,0,19,19,1.0,0,0.0,0.0,19,0,0.0,39,0.8,1:2,0,RES21,Friday
2024-03-16,nutrition_diet,21,0,0.0,0,0,0,7512,0,7503,0,0,0,0.0,0,0.0,0.0,16,0,0.0,0,0.0,1:3,0,NUT11,Saturday
2024-03-17,pharmacy,15,0,0.0,0,0,0,1615,0,1605,0,0,0,0.0,0,0.0,0.0,0,0,0.0,26,0.6,1:1,0,PHA17,Sunday
2024-03-18,laboratory,28,0,0.0,0,0,0,17911,0,17909,0,0,0,0.0,0,0.0,0.0,0,0,0.0,20,0.8,1:2,0,LAB8,Monday
2024-03-19,infection_control,22,0,0.0,0,20,0,0,0,0,0,0,0,1.0,2,0.13,0.0,0,0,0.0,0,0.0,1:3,0,INF6,Tuesday
2024-03-20,medical_records,21,0,0.0,0,0,0,5570,0,5564,0,0,0,0.0,0,0.0,0.0,16,0,0.0,0,0.0,1:4,0,MED9,Wednesday
2024-03-21,admin,6,0,0.0,0,0,0,19782,0,19764,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,1:3,0,ADM1,Thursday
2024-03-22,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,14,1,0.07,0,0.0,0,0,SEC22,Friday
2024-03-23,emergency,6,0,0.0,0,8,10,0,0,0,0,12,12,1.0,0,0.0,0.0,12,0,0.0,49,0.7,1:4,Lab Tests,EME4,Saturday
2024-03-24,internal_med,28,0,0.0,133,13,28,0,0,0,0,16,25,0.64,2,0.04,0.0,17,1,0.06,33,0.8,1:2,Mental Health,INT7,Sunday
2024-03-25,surgery,0,0,0.0,121,29,0,8195,0,8189,0,49,53,0.92,1,0.11,0.0,10,1,0.1,56,1.0,1:4,Cancer,SUR23,Monday
2024-03-26,pediatric,29,0,0.0,104,23,18,0,0,0,0,24,24,1.0,2,0.08,0.0,17,1,0.06,35,0.8,1:1,Elective Procedure,PED16,Tuesday
2024-03-27,obgyn,8,8,1.0,94,31,32,0,0,0,0,6,57,0.11,1,0.19,0.1,16,0,0.0,46,0.7,1:4,Rehabilitation,OBG12,Wednesday
2024-03-28,cardio,27,0,0.0,14,13,13,0,0,0,0,10,18,0.56,2,0.08,0.0,13,1,0.08,44,0.8,1:3,Joint Issues,CAR3,Thursday
2024-03-29,orthopedic,34,0,0.0,77,3,0,0,0,0,0,15,15,1.0,0,0.01,0.0,15,0,0.0,55,0.7,1:3,Critical Care,ORT14,Friday
2024-03-30,neurology,41,0,0.0,136,6,0,0,0,0,0,18,18,1.0,4,0.11,0.0,14,1,0.07,37,0.5,1:3,Nervous System,NEU10,Saturday
2024-03-31,oncology,30,0,0.0,141,2,5,0,0,0,0,26,26,1.0,3,0.03,0.0,16,1,0.06,49,0.7,1:4,Prenatal,ONC13,Sunday
2024-04-01,radiology,31,0,0.0,0,0,0,4864,0,4850,0,0,0,0.0,0,0.0,0.0,0,0,0.0,56,0.7,1:4,0,RAD20,Monday
2024-04-02,pathology,32,0,0.0,0,0,0,3379,0,3372,0,0,0,0.0,0,0.0,0.0,0,0,0.0,36,0.9,1:4,0,PAT15,Tuesday
2024-04-03,anesthesiology,20,0,0.0,0,0,0,4144,0,4136,0,0,0,0.0,0,0.0,0.0,0,0,0.0,30,0.7,1:1,0,ANE2,Wednesday
2024-04-04,icu,6,0,0.0,77,15,54,0,0,0,0,48,56,0.86,2,0.08,0.0,14,1,0.07,24,0.6,1:4,Rehabilitation,ICU5,Thursday
2024-04-05,psychiatry,44,16,0.36,56,28,24,0,0,0,0,24,68,0.35,4,0.19,0.2,13,1,0.08,48,0.7,1:3,Chronic Illness,PSY19,Friday
2024-04-06,physical_therapy,21,0,0.0,0,36,0,16980,0,16968,0,14,44,0.32,0,0.0,0.0,11,0,0.0,17,0.7,1:4,0,PHY18,Saturday
2024-04-07,resp_therapy,27,0,0.0,0,14,0,13871,0,13863,0,14,14,1.0,0,0.0,0.0,14,1,0.07,55,0.5,1:4,0,RES21,Sunday
2024-04-08,nutrition_diet,7,0,0.0,0,0,0,17236,0,17231,0,0,0,0.0,0,0.0,0.0,18,0,0.0,0,0.0,1:4,0,NUT11,Monday
2024-04-09,pharmacy,16,0,0.0,0,0,0,2059,0,2052,0,0,0,0.0,0,0.0,0.0,0,0,0.0,35,1.0,1:3,0,PHA17,Tuesday
2024-01-01,laboratory,20,0,0.0,0,0,0,1168,0,1153,0,0,0,0.0,0,0.0,0.0,0,0,0.0,40,1.0,1:1,0,LAB8,Monday
2024-01-02,infection_control,46,0,0.0,0,18,0,0,0,0,0,0,0,1.0,2,0.07,0.0,0,0,0.0,0,0.0,1:1,0,INF6,Tuesday
2024-01-03,medical_records,23,0,0.0,0,0,0,17742,0,17737,0,0,0,0.0,0,0.0,0.0,18,0,0.0,0,0.0,1:3,0,MED9,Wednesday
2024-01-04,admin,20,0,0.0,0,0,0,17128,0,17112,0,0,0,0.0,0,0.0,0.0,18,1,0.06,0,0.0,1:1,0,ADM1,Thursday
2024-01-05,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,15,0,0.0,0,0.0,0,0,SEC22,Friday
2024-01-06,emergency,29,0,0.0,0,23,58,0,0,0,0,42,55,0.76,0,0.0,0.0,15,1,0.07,52,0.9,1:4,Nervous System,EME4,Saturday
2024-01-07,internal_med,23,0,0.0,58,11,50,0,0,0,0,58,65,0.89,3,0.16,0.0,17,1,0.06,37,0.9,1:3,Lab Tests,INT7,Sunday
2024-01-08,surgery,0,0,0.0,25,27,0,19256,0,19239,0,47,71,0.66,1,0.11,0.0,10,1,0.1,40,0.8,1:4,Lab Tests,SUR23,Monday
2024-01-09,pediatric,31,0,0.0,39,2,52,0,0,0,0,12,12,1.0,3,0.16,0.0,13,0,0.0,33,1.0,1:2,Lab Tests,PED16,Tuesday
2024-01-10,obgyn,31,0,0.0,41,19,41,0,0,0,0,25,25,1.0,1,0.02,0.0,17,1,0.06,20,0.6,1:1,Elective Procedure,OBG12,Wednesday
2024-01-11,cardio,35,0,0.0,142,12,39,0,0,0,0,46,46,1.0,1,0.16,0.0,11,1,0.09,30,0.7,1:1,Elective Procedure,CAR3,Thursday
2024-01-12,orthopedic,38,0,0.0,60,15,0,0,0,0,0,19,19,1.0,4,0.15,0.0,14,1,0.07,12,0.6,1:1,Chronic Illness,ORT14,Friday
2024-01-13,neurology,32,0,0.0,143,32,0,0,0,0,0,32,32,1.0,2,0.12,0.0,12,1,0.08,25,0.7,1:2,Chronic Illness,NEU10,Saturday
2024-01-14,oncology,17,1,0.06,30,7,56,0,0,0,0,35,43,0.81,1,0.11,0.0,11,0,0.0,19,0.7,1:1,Prenatal,ONC13,Sunday
2024-01-15,radiology,27,0,0.0,0,0,0,1929,0,1910,0,0,0,0.0,0,0.0,0.0,0,0,0.0,19,0.6,1:2,0,RAD20,Monday
2024-01-16,pathology,39,0,0.0,0,0,0,11064,0,11053,0,0,0,0.0,0,0.0,0.0,0,0,0.0,33,0.8,1:1,0,PAT15,Tuesday
2024-01-17,anesthesiology,47,0,0.0,0,0,0,10701,0,10691,0,0,0,0.0,0,0.0,0.0,0,0,0.0,29,0.8,1:3,0,ANE2,Wednesday
2024-01-18,icu,48,0,0.0,45,15,31,0,0,0,0,42,42,1.0,2,0.18,0.0,18,0,0.0,18,0.8,1:3,Lab Tests,ICU5,Thursday
2024-01-19,psychiatry,18,0,0.0,113,10,26,0,0,0,0,10,10,1.0,0,0.09,0.0,12,1,0.08,23,0.8,1:2,Breathing Disorders,PSY19,Friday
2024-01-20,physical_therapy,29,0,0.0,0,17,0,9036,0,9033,0,38,38,1.0,0,0.0,0.0,11,1,0.09,24,0.7,1:4,0,PHY18,Saturday
2024-01-21,resp_therapy,30,0,1.0,0,1,0,10591,0,10586,0,17,60,0.28,0,0.0,0.0,17,1,0.06,51,0.9,1:2,0,RES21,Sunday
2024-01-22,nutrition_diet,11,0,0.0,0,0,0,13026,0,13022,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,1:1,0,NUT11,Monday
2024-01-23,pharmacy,33,0,0.0,0,0,0,14592,0,14581,0,0,0,0.0,0,0.0,0.0,0,0,0.0,19,0.5,1:1,0,PHA17,Tuesday
2024-01-24,laboratory,12,0,0.0,0,0,0,17753,0,17743,0,0,0,0.0,0,0.0,0.0,0,0,0.0,14,0.5,1:3,0,LAB8,Wednesday
2024-01-25,infection_control,26,0,0.0,0,23,0,0,0,0,0,0,0,1.0,2,0.13,0.0,0,0,0.0,0,0.0,1:1,0,INF6,Thursday
2024-01-26,medical_records,35,0,0.0,0,0,0,16577,0,16565,0,0,0,0.0,0,0.0,0.0,14,1,0.07,0,0.0,1:4,0,MED9,Friday
2024-01-27,admin,24,0,0.0,0,0,0,14183,0,14180,0,0,0,0.0,0,0.0,0.0,12,0,0.0,0,0.0,1:4,0,ADM1,Saturday
2024-01-28,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,15,0,0.0,0,0.0,0,0,SEC22,Sunday
2024-01-29,emergency,12,12,1.0,0,13,12,0,0,0,0,11,57,0.19,0,0.0,0.0,12,0,0.0,11,0.7,1:4,Joint Issues,EME4,Monday
2024-01-30,internal_med,9,0,0.0,63,3,43,0,0,0,0,21,21,1.0,0,0.02,0.0,14,0,0.0,13,0.7,1:4,Cardiac Issues,INT7,Tuesday
2024-01-31,surgery,0,5,0.11,126,19,0,12709,0,12693,0,45,69,0.65,4,0.02,0.1,10,0,0.0,27,0.8,1:3,Lab Tests,SUR23,Wednesday
2024-02-01,pediatric,9,0,0.0,16,16,37,0,0,0,0,16,16,1.0,0,0.09,0.0,13,1,0.08,59,0.6,1:1,Chronic Illness,PED16,Thursday
2024-02-02,obgyn,32,0,0.0,140,32,59,0,0,0,0,26,54,0.48,2,0.09,0.0,17,1,0.06,18,0.6,1:3,Nervous System,OBG12,Friday
2024-02-03,cardio,34,20,0.59,75,8,6,0,0,0,0,26,54,0.48,0,0.07,0.4,17,1,0.06,53,0.6,1:1,Elective Procedure,CAR3,Saturday
2024-02-04,orthopedic,26,2,0.08,40,25,0,0,0,0,0,23,50,0.46,4,0.18,0.0,19,1,0.05,44,0.6,1:1,Pre/Post Surgery,ORT14,Sunday
2024-02-05,neurology,45,0,0.0,40,30,0,0,0,0,0,33,33,1.0,1,0.2,0.0,13,1,0.08,18,0.5,1:2,Joint Issues,NEU10,Monday
2024-02-06,oncology,46,0,0.0,143,2,17,0,0,0,0,48,48,1.0,2,0.01,0.0,13,1,0.08,48,0.9,1:1,Lab Tests,ONC13,Tuesday
2024-02-07,radiology,37,0,0.0,0,0,0,5378,0,5371,0,0,0,0.0,0,0.0,0.0,0,0,0.0,39,0.7,1:4,0,RAD20,Wednesday
2024-02-08,pathology,37,0,0.0,0,0,0,12246,0,12229,0,0,0,0.0,0,0.0,0.0,0,0,0.0,34,0.5,1:2,0,PAT15,Thursday
2024-02-09,anesthesiology,6,0,0.0,0,0,0,7085,0,7080,0,0,0,0.0,0,0.0,0.0,0,0,0.0,17,0.5,1:1,0,ANE2,Friday
2024-02-10,icu,9,0,0.0,135,10,50,0,0,0,0,10,10,1.0,3,0.14,0.0,10,0,0.0,17,1.0,1:4,Elective Procedure,ICU5,Saturday
2024-02-11,psychiatry,32,0,0.0,141,11,28,0,0,0,0,11,11,1.0,4,0.12,0.0,10,1,0.1,58,0.8,1:1,Breathing Disorders,PSY19,Sunday
2024-02-12,physical_therapy,9,0,0.0,0,5,0,7586,0,7577,0,53,55,0.96,0,0.0,0.0,16,1,0.06,22,0.5,1:2,0,PHY18,Monday
2024-02-13,resp_therapy,18,0,0.28,0,15,0,3770,0,3763,0,27,47,0.57,0,0.0,0.0,16,0,0.0,31,1.0,1:1,0,RES21,Tuesday
2024-02-14,nutrition_diet,48,0,0.0,0,0,0,14550,0,14533,0,0,0,0.0,0,0.0,0.0,12,1,0.08,0,0.0,1:2,0,NUT11,Wednesday
2024-02-15,pharmacy,20,0,0.0,0,0,0,10759,0,10741,0,0,0,0.0,0,0.0,0.0,0,0,0.0,20,0.9,1:3,0,PHA17,Thursday
2024-02-16,laboratory,37,0,0.0,0,0,0,14121,0,14106,0,0,0,0.0,0,0.0,0.0,0,0,0.0,16,1.0,1:1,0,LAB8,Friday
2024-02-17,infection_control,26,0,1.0,0,6,0,0,0,0,0,0,0,0.51,1,0.07,0.0,0,0,0.0,0,0.0,1:2,0,INF6,Saturday
2024-02-18,medical_records,29,0,0.0,0,0,0,2217,0,2198,0,0,0,0.0,0,0.0,0.0,11,1,0.09,0,0.0,1:4,0,MED9,Sunday
2024-02-19,admin,20,0,0.0,0,0,0,1785,0,1775,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,1:1,0,ADM1,Monday
2024-02-20,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,13,0,0.0,0,0.0,0,0,SEC22,Tuesday
2024-02-21,emergency,31,0,0.0,0,6,32,0,0,0,0,21,21,1.0,0,0.0,0.0,16,1,0.06,12,0.7,1:1,Cancer,EME4,Wednesday
2024-02-22,internal_med,13,0,0.0,80,30,48,0,0,0,0,16,41,0.39,3,0.07,0.0,18,1,0.06,43,0.5,1:4,Child Health,INT7,Thursday
2024-02-23,surgery,0,2,0.15,74,35,0,6029,0,6017,0,6,43,0.14,2,0.03,0.0,16,0,0.0,20,0.5,1:4,Elective Procedure,SUR23,Friday
2024-02-24,pediatric,17,0,0.0,89,30,44,0,0,0,0,30,30,1.0,4,0.04,0.0,19,1,0.05,26,0.8,1:1,Rehabilitation,PED16,Saturday
2024-02-25,obgyn,39,0,0.0,70,27,59,0,0,0,0,18,27,0.67,3,0.12,0.0,16,1,0.06,34,0.6,1:2,Rehabilitation,OBG12,Sunday
2024-02-26,cardio,46,30,0.65,72,23,51,0,0,0,0,15,68,0.22,3,0.05,0.4,13,0,0.0,27,1.0,1:2,Cancer,CAR3,Monday
2024-02-27,orthopedic,21,0,0.0,74,18,0,0,0,0,0,20,20,1.0,2,0.12,0.0,11,0,0.0,13,0.9,1:2,Mental Health,ORT14,Tuesday
2024-02-28,neurology,22,15,0.68,78,33,0,0,0,0,0,14,62,0.23,2,0.18,0.2,11,0,0.0,10,0.6,1:1,Pre/Post Surgery,NEU10,Wednesday
2024-02-29,oncology,8,0,0.0,132,34,39,0,0,0,0,39,39,1.0,2,0.05,0.0,13,0,0.0,21,0.7,1:4,Lab Tests,ONC13,Thursday
2024-03-01,radiology,27,0,0.0,0,0,0,18166,0,18150,0,0,0,0.0,0,0.0,0.0,0,0,0.0,11,0.8,1:3,0,RAD20,Friday
2024-03-02,pathology,47,0,0.0,0,0,0,3360,0,3358,0,0,0,0.0,0,0.0,0.0,0,0,0.0,50,0.6,1:4,0,PAT15,Saturday
2024-03-03,anesthesiology,31,0,0.0,0,0,0,8302,0,8296,0,0,0,0.0,0,0.0,0.0,0,0,0.0,47,0.7,1:1,0,ANE2,Sunday
2024-03-04,icu,7,0,0.0,55,19,6,0,0,0,0,7,19,0.37,4,0.03,0.0,17,1,0.06,23,0.7,1:1,Nervous System,ICU5,Monday
2024-03-05,psychiatry,36,0,0.0,147,15,55,0,0,0,0,22,27,0.81,3,0.11,0.0,16,0,0.0,52,0.7,1:4,Elective Procedure,PSY19,Tuesday
2024-03-06,physical_therapy,26,0,0.46,0,23,0,6263,0,6247,0,19,54,0.35,0,0.0,0.0,17,0,0.0,57,0.6,1:4,0,PHY18,Wednesday
2024-03-07,resp_therapy,35,0,0.0,0,21,0,9412,0,9409,0,50,52,0.96,0,0.0,0.0,16,1,0.06,27,1.0,1:4,0,RES21,Thursday
2024-03-08,nutrition_diet,35,0,0.0,0,0,0,8856,0,8850,0,0,0,0.0,0,0.0,0.0,19,1,0.05,0,0.0,1:2,0,NUT11,Friday
2024-03-09,pharmacy,35,0,0.0,0,0,0,19747,0,19745,0,0,0,0.0,0,0.0,0.0,0,0,0.0,16,0.8,1:1,0,PHA17,Saturday
2024-03-10,laboratory,20,0,0.0,0,0,0,8821,0,8815,0,0,0,0.0,0,0.0,0.0,0,0,0.0,46,0.6,1:2,0,LAB8,Sunday
2024-03-11,infection_control,34,0,0.38,0,26,0,0,0,0,0,0,0,0.47,1,0.15,0.0,0,0,0.0,0,0.0,1:1,0,INF6,Monday
2024-03-12,medical_records,37,0,0.0,0,0,0,5042,0,5027,0,0,0,0.0,0,0.0,0.0,10,0,0.0,0,0.0,1:2,0,MED9,Tuesday
2024-03-13,admin,19,0,0.0,0,0,0,6300,0,6282,0,0,0,0.0,0,0.0,0.0,18,0,0.0,0,0.0,1:4,0,ADM1,Wednesday
2024-03-14,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,18,0,0.0,0,0.0,0,0,SEC22,Thursday
2024-03-15,emergency,22,0,0.0,0,21,44,0,0,0,0,56,56,1.0,0,0.0,0.0,19,0,0.0,21,0.8,1:3,Cancer,EME4,Friday
2024-03-16,internal_med,14,0,0.0,51,26,54,0,0,0,0,25,26,0.96,4,0.17,0.0,16,0,0.0,57,0.6,1:2,Elective Procedure,INT7,Saturday
2024-03-17,surgery,0,26,1.0,32,10,0,15345,0,15333,0,11,53,0.21,0,0.18,0.5,14,1,0.07,21,0.7,1:4,Prenatal,SUR23,Sunday
2024-03-18,pediatric,10,10,1.0,118,33,17,0,0,0,0,11,67,0.16,2,0.16,0.1,13,1,0.08,49,0.9,1:1,Mental Health,PED16,Monday
2024-03-19,obgyn,20,0,0.0,39,23,22,0,0,0,0,34,34,1.0,3,0.1,0.0,18,0,0.0,20,0.8,1:4,Chronic Illness,OBG12,Tuesday
2024-03-20,cardio,46,0,0.0,93,32,43,0,0,0,0,43,62,0.69,3,0.14,0.0,16,0,0.0,55,0.6,1:4,Nervous System,CAR3,Wednesday
2024-03-21,orthopedic,25,0,0.0,104,37,0,0,0,0,0,52,64,0.81,0,0.05,0.0,16,1,0.06,45,0.7,1:3,Elective Procedure,ORT14,Thursday
2024-03-22,neurology,9,0,0.0,107,12,0,0,0,0,0,35,35,1.0,0,0.0,0.0,14,1,0.07,13,0.7,1:4,Chronic Illness,NEU10,Friday
2024-03-23,oncology,9,9,1.0,134,37,46,0,0,0,0,13,66,0.2,3,0.05,0.1,12,0,0.0,59,0.8,1:2,Chronic Illness,ONC13,Saturday
2024-03-24,radiology,5,0,0.0,0,0,0,15845,0,15840,0,0,0,0.0,0,0.0,0.0,0,0,0.0,12,1.0,1:4,0,RAD20,Sunday
2024-03-25,pathology,37,0,0.0,0,0,0,8532,0,8519,0,0,0,0.0,0,0.0,0.0,0,0,0.0,28,1.0,1:3,0,PAT15,Monday
2024-03-26,anesthesiology,42,0,0.0,0,0,0,5488,0,5476,0,0,0,0.0,0,0.0,0.0,0,0,0.0,50,0.9,1:3,0,ANE2,Tuesday
2024-03-27,icu,10,10,1.0,149,10,37,0,0,0,0,8,37,0.22,2,0.11,0.3,16,0,0.0,57,0.8,1:4,Imaging,ICU5,Wednesday
2024-03-28,psychiatry,10,0,0.0,138,35,48,0,0,0,0,35,35,1.0,3,0.1,0.0,13,1,0.08,16,0.7,1:1,Cancer,PSY19,Thursday
2024-03-29,physical_therapy,49,0,0.0,0,27,0,13135,0,13131,0,5,27,0.19,0,0.0,0.0,15,0,0.0,32,0.9,1:4,0,PHY18,Friday
2024-03-30,resp_therapy,38,0,0.0,0,2,0,14356,0,14345,0,48,48,1.0,0,0.0,0.0,14,1,0.07,17,0.8,1:1,0,RES21,Saturday
2024-03-31,nutrition_diet,49,0,0.0,0,0,0,10256,0,10241,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,1:1,0,NUT11,Sunday
2024-04-01,pharmacy,6,0,0.0,0,0,0,15174,0,15158,0,0,0,0.0,0,0.0,0.0,0,0,0.0,44,0.8,1:2,0,PHA17,Monday
2024-04-02,laboratory,26,0,0.0,0,0,0,5068,0,5053,0,0,0,0.0,0,0.0,0.0,0,0,0.0,33,0.9,1:3,0,LAB8,Tuesday
2024-04-03,infection_control,15,0,0.0,0,20,0,0,0,0,0,0,0,1.0,4,0.17,0.0,0,0,0.0,0,0.0,1:3,0,INF6,Wednesday
2024-04-04,medical_records,10,0,0.0,0,0,0,17441,0,17425,0,0,0,0.0,0,0.0,0.0,14,1,0.07,0,0.0,1:2,0,MED9,Thursday
2024-04-05,admin,33,0,0.0,0,0,0,9870,0,9861,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,1:2,0,ADM1,Friday
2024-04-06,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,0,0,SEC22,Saturday
2024-04-07,emergency,21,0,0.0,0,27,42,0,0,0,0,47,57,0.82,0,0.0,0.0,14,1,0.07,19,0.7,1:1,Joint Issues,EME4,Sunday
2024-04-08,internal_med,29,0,0.0,75,35,31,0,0,0,0,61,74,0.82,1,0.15,0.0,18,0,0.0,35,0.9,1:2,Elective Procedure,INT7,Monday
2024-04-09,surgery,0,0,0.0,114,16,0,7938,0,7924,0,41,41,1.0,4,0.16,0.0,17,1,0.06,57,0.6,1:3,Critical Care,SUR23,Tuesday
2024-01-01,pediatric,42,0,0.0,26,1,34,0,0,0,0,14,14,1.0,2,0.06,0.0,14,0,0.0,17,1.0,1:4,Joint Issues,PED16,Monday
2024-01-02,obgyn,30,3,0.1,30,35,9,0,0,0,0,18,56,0.32,3,0.0,0.1,19,0,0.0,59,1.0,1:2,Cardiac Issues,OBG12,Tuesday
2024-01-03,cardio,22,17,0.77,84,16,11,0,0,0,0,30,63,0.48,4,0.11,0.3,18,0,0.0,41,0.5,1:3,Imaging,CAR3,Wednesday
2024-01-04,orthopedic,48,9,0.19,10,13,0,0,0,0,0,10,32,0.31,0,0.02,0.3,18,1,0.06,25,0.7,1:3,Lab Tests,ORT14,Thursday
2024-01-05,neurology,38,10,0.26,135,15,0,0,0,0,0,29,54,0.54,4,0.01,0.2,15,0,0.0,51,0.6,1:3,Prenatal,NEU10,Friday
2024-01-06,oncology,49,49,1.0,144,2,8,0,0,0,0,14,75,0.19,1,0.08,0.7,15,1,0.07,32,1.0,1:2,Breathing Disorders,ONC13,Saturday
2024-01-07,radiology,46,0,0.0,0,0,0,2442,0,2424,0,0,0,0.0,0,0.0,0.0,0,0,0.0,33,1.0,1:1,0,RAD20,Sunday
2024-01-08,pathology,19,0,0.0,0,0,0,13781,0,13779,0,0,0,0.0,0,0.0,0.0,0,0,0.0,49,0.9,1:3,0,PAT15,Monday
2024-01-09,anesthesiology,29,0,0.0,0,0,0,12463,0,12449,0,0,0,0.0,0,0.0,0.0,0,0,0.0,17,0.9,1:3,0,ANE2,Tuesday
2024-01-10,icu,47,0,0.0,22,10,26,0,0,0,0,18,19,0.95,0,0.09,0.0,17,1,0.06,21,0.7,1:2,Mental Health,ICU5,Wednesday
2024-01-11,psychiatry,22,0,0.0,96,34,21,0,0,0,0,48,52,0.92,2,0.19,0.0,11,1,0.09,16,0.6,1:4,Elective Procedure,PSY19,Thursday
2024-01-12,physical_therapy,44,0,0.0,0,25,0,8583,0,8566,0,22,25,0.88,0,0.0,0.0,14,1,0.07,47,0.7,1:2,0,PHY18,Friday
2024-01-13,resp_therapy,18,0,0.0,0,32,0,5079,0,5067,0,32,32,1.0,0,0.0,0.0,12,1,0.08,29,0.5,1:2,0,RES21,Saturday
2024-01-14,nutrition_diet,14,0,0.0,0,0,0,1648,0,1644,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,1:2,0,NUT11,Sunday
2024-01-15,pharmacy,13,0,0.0,0,0,0,3504,0,3485,0,0,0,0.0,0,0.0,0.0,0,0,0.0,30,0.9,1:4,0,PHA17,Monday
2024-01-16,laboratory,30,0,0.0,0,0,0,2348,0,2340,0,0,0,0.0,0,0.0,0.0,0,0,0.0,10,0.7,1:4,0,LAB8,Tuesday
2024-01-17,infection_control,36,0,0.0,0,20,0,0,0,0,0,0,0,0.49,2,0.08,0.0,0,0,0.0,0,0.0,1:2,0,INF6,Wednesday
2024-01-18,medical_records,47,0,0.0,0,0,0,7984,0,7967,0,0,0,0.0,0,0.0,0.0,18,0,0.0,0,0.0,1:4,0,MED9,Thursday
2024-01-19,admin,11,0,0.0,0,0,0,3073,0,3060,0,0,0,0.0,0,0.0,0.0,12,1,0.08,0,0.0,1:2,0,ADM1,Friday
2024-01-20,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,11,1,0.09,0,0.0,0,0,SEC22,Saturday
2024-01-21,emergency,29,0,0.0,0,14,8,0,0,0,0,40,40,1.0,0,0.0,0.0,17,1,0.06,55,1.0,1:1,Mental Health,EME4,Sunday
2024-01-22,internal_med,40,24,0.6,63,13,47,0,0,0,0,6,43,0.14,0,0.08,0.6,11,0,0.0,41,0.5,1:1,Lab Tests,INT7,Monday
2024-01-23,surgery,0,0,0.0,56,25,0,11259,0,11243,0,25,25,1.0,0,0.14,0.0,12,1,0.08,24,0.5,1:4,Rehabilitation,SUR23,Tuesday
2024-01-24,pediatric,23,4,0.17,41,4,25,0,0,0,0,27,35,0.77,4,0.17,0.1,18,1,0.06,13,0.6,1:1,Nervous System,PED16,Wednesday
2024-01-25,obgyn,48,22,0.46,147,3,8,0,0,0,0,11,36,0.31,0,0.12,0.6,12,0,0.0,15,0.7,1:3,Prenatal,OBG12,Thursday
2024-01-26,cardio,13,13,1.0,83,22,55,0,0,0,0,19,68,0.28,0,0.13,0.2,14,1,0.07,54,0.6,1:1,Prenatal,CAR3,Friday
2024-01-27,orthopedic,22,22,1.0,84,22,0,0,0,0,0,26,72,0.36,1,0.01,0.3,12,0,0.0,43,0.5,1:2,Critical Care,ORT14,Saturday
